,gameid,league,year,split,playoffs,date,patch,participantid,side,position,playername,playerid,teamname,gamelength,result,totalgold,ELO,opp_participantid,opp_side,opp_position,opp_playername,opp_playerid,opp_teamname,opp_result,opp_totalgold,opp_ELO,golddiff
3231,ESPORTSTMNT05/1440458,LEC,2020,Spring,1,2020-04-04 15:02:22,10.06,2,Blue,jng,Selfmade,oe:player:96436efa39788172b8b2f90fc97e842,Fnatic,1710,1,13025.263157894737,1000,7,Red,jng,Xerxe,oe:player:ab7f28ca18446cb18274a884b1525f7,Origen,0,7720.0,1000,5305.263157894737
3232,ESPORTSTMNT05/1440458,LEC,2020,Spring,1,2020-04-04 15:02:22,10.06,3,Blue,mid,Nemesis,oe:player:456d479c879155333c0624219803ec4,Fnatic,1710,1,14697.894736842107,1000,8,Red,mid,Nukeduck,oe:player:65859b9ee65cbbf96fe589d8ec8abbc,Origen,0,9308.421052631578,1000,5389.4736842105285
3233,ESPORTSTMNT05/1440458,LEC,2020,Spring,1,2020-04-04 15:02:22,10.06,4,Blue,bot,Rekkles,oe:player:d8362fe0d38ca0e70953ed957deaa00,Fnatic,1710,1,10289.473684210527,1000,9,Red,bot,Upset,oe:player:fe4329cec43193c425eb28a4a4b304a,Origen,0,10743.157894736843,1000,-453.68421052631675
3234,ESPORTSTMNT05/1440458,LEC,2020,Spring,1,2020-04-04 15:02:22,10.06,5,Blue,sup,Hylissang,oe:player:3c784fdd6a025028ad063525c14027a,Fnatic,1710,1,11334.736842105263,1000,10,Red,sup,Destiny,oe:player:6b2acf5555e281f3e64f9a338da6a66,Origen,0,7007.368421052632,1000,4327.368421052632
3235,ESPORTSTMNT05/1440458,LEC,2020,Spring,1,2020-04-04 15:02:22,10.06,6,Red,top,Alphari,oe:player:9492b0cfd4d97adce92527c34db72ee,Origen,1710,0,11746.315789473685,1000,1,Blue,top,Bwipo,oe:player:7e2505960c12cc54c96a0a6efb2e055,Fnatic,1,11872.631578947368,1000,-126.31578947368325
3236,ESPORTSTMNT05/1440458,LEC,2020,Spring,1,2020-04-04 15:02:22,10.06,7,Red,jng,Xerxe,oe:player:ab7f28ca18446cb18274a884b1525f7,Origen,1710,0,7720.0,1000,2,Blue,jng,Selfmade,oe:player:96436efa39788172b8b2f90fc97e842,Fnatic,1,13025.263157894737,1000,-5305.263157894737
3237,ESPORTSTMNT05/1440458,LEC,2020,Spring,1,2020-04-04 15:02:22,10.06,8,Red,mid,Nukeduck,oe:player:65859b9ee65cbbf96fe589d8ec8abbc,Origen,1710,0,9308.421052631578,1000,3,Blue,mid,Nemesis,oe:player:456d479c879155333c0624219803ec4,Fnatic,1,14697.894736842107,1000,-5389.4736842105285
3238,ESPORTSTMNT05/1440458,LEC,2020,Spring,1,2020-04-04 15:02:22,10.06,9,Red,bot,Upset,oe:player:fe4329cec43193c425eb28a4a4b304a,Origen,1710,0,10743.157894736843,1000,4,Blue,bot,Rekkles,oe:player:d8362fe0d38ca0e70953ed957deaa00,Fnatic,1,10289.473684210527,1000,453.68421052631675
3239,ESPORTSTMNT05/1440458,LEC,2020,Spring,1,2020-04-04 15:02:22,10.06,10,Red,sup,Destiny,oe:player:6b2acf5555e281f3e64f9a338da6a66,Origen,1710,0,7007.368421052632,1000,5,Blue,sup,Hylissang,oe:player:3c784fdd6a025028ad063525c14027a,Fnatic,1,11334.736842105263,1000,-4327.368421052632
3240,ESPORTSTMNT05/1440463,LEC,2020,Spring,1,2020-04-04 15:56:31,10.06,1,Blue,top,Bwipo,oe:player:7e2505960c12cc54c96a0a6efb2e055,Fnatic,2582,0,12202.633617350892,1000,6,Red,top,Alphari,oe:player:9492b0cfd4d97adce92527c34db72ee,Origen,1,10120.991479473278,1000,2081.642137877614
3241,ESPORTSTMNT05/1440463,LEC,2020,Spring,1,2020-04-04 15:56:31,10.06,2,Blue,jng,Selfmade,oe:player:96436efa39788172b8b2f90fc97e842,Fnatic,2582,0,8738.574748257166,1000,7,Red,jng,Xerxe,oe:player:ab7f28ca18446cb18274a884b1525f7,Origen,1,10832.068164213788,1000,-2093.493415956622
3242,ESPORTSTMNT05/1440463,LEC,2020,Spring,1,2020-04-04 15:56:31,10.06,3,Blue,mid,Nemesis,oe:player:456d479c879155333c0624219803ec4,Fnatic,2582,0,13110.999225406662,1000,8,Red,mid,Nukeduck,oe:player:65859b9ee65cbbf96fe589d8ec8abbc,Origen,1,12187.993803253292,1000,923.0054221533701
3243,ESPORTSTMNT05/1440463,LEC,2020,Spring,1,2020-04-04 15:56:31,10.06,4,Blue,bot,Rekkles,oe:player:d8362fe0d38ca0e70953ed957deaa00,Fnatic,2582,0,8017.738187451588,1000,9,Red,bot,Upset,oe:player:fe4329cec43193c425eb28a4a4b304a,Origen,1,18043.22230828815,1000,-10025.484120836561
3244,ESPORTSTMNT05/1440463,LEC,2020,Spring,1,2020-04-04 15:56:31,10.06,5,Blue,sup,Hylissang,oe:player:3c784fdd6a025028ad063525c14027a,Fnatic,2582,0,10311.30906274206,1000,10,Red,sup,Destiny,oe:player:6b2acf5555e281f3e64f9a338da6a66,Origen,1,7543.687064291247,1000,2767.6219984508134
3245,ESPORTSTMNT05/1440463,LEC,2020,Spring,1,2020-04-04 15:56:31,10.06,6,Red,top,Alphari,oe:player:9492b0cfd4d97adce92527c34db72ee,Origen,2582,1,10120.991479473278,1000,1,Blue,top,Bwipo,oe:player:7e2505960c12cc54c96a0a6efb2e055,Fnatic,0,12202.633617350892,1000,-2081.642137877614
3246,ESPORTSTMNT05/1440463,LEC,2020,Spring,1,2020-04-04 15:56:31,10.06,7,Red,jng,Xerxe,oe:player:ab7f28ca18446cb18274a884b1525f7,Origen,2582,1,10832.068164213788,1000,2,Blue,jng,Selfmade,oe:player:96436efa39788172b8b2f90fc97e842,Fnatic,0,8738.574748257166,1000,2093.493415956622
3247,ESPORTSTMNT05/1440463,LEC,2020,Spring,1,2020-04-04 15:56:31,10.06,8,Red,mid,Nukeduck,oe:player:65859b9ee65cbbf96fe589d8ec8abbc,Origen,2582,1,12187.993803253292,1000,3,Blue,mid,Nemesis,oe:player:456d479c879155333c0624219803ec4,Fnatic,0,13110.999225406662,1000,-923.0054221533701
3248,ESPORTSTMNT05/1440463,LEC,2020,Spring,1,2020-04-04 15:56:31,10.06,9,Red,bot,Upset,oe:player:fe4329cec43193c425eb28a4a4b304a,Origen,2582,1,18043.22230828815,1000,4,Blue,bot,Rekkles,oe:player:d8362fe0d38ca0e70953ed957deaa00,Fnatic,0,8017.738187451588,1000,10025.484120836561
3249,ESPORTSTMNT05/1440463,LEC,2020,Spring,1,2020-04-04 15:56:31,10.06,10,Red,sup,Destiny,oe:player:6b2acf5555e281f3e64f9a338da6a66,Origen,2582,1,7543.687064291247,1000,5,Blue,sup,Hylissang,oe:player:3c784fdd6a025028ad063525c14027a,Fnatic,0,10311.30906274206,1000,-2767.6219984508134
3250,ESPORTSTMNT05/1430424,LEC,2020,Spring,1,2020-04-04 16:54:20,10.06,1,Blue,top,Bwipo,oe:player:7e2505960c12cc54c96a0a6efb2e055,Fnatic,2069,1,11906.621556307395,1000,6,Red,top,Alphari,oe:player:9492b0cfd4d97adce92527c34db72ee,Origen,0,14179.023682938618,1000,-2272.402126631223
3251,ESPORTSTMNT05/1430424,LEC,2020,Spring,1,2020-04-04 16:54:20,10.06,2,Blue,jng,Selfmade,oe:player:96436efa39788172b8b2f90fc97e842,Fnatic,2069,1,9691.638472692122,1000,7,Red,jng,Xerxe,oe:player:ab7f28ca18446cb18274a884b1525f7,Origen,0,8490.188496858385,1000,1201.449975833737
3252,ESPORTSTMNT05/1430424,LEC,2020,Spring,1,2020-04-04 16:54:20,10.06,3,Blue,mid,Nemesis,oe:player:456d479c879155333c0624219803ec4,Fnatic,2069,1,12927.114548090865,1000,8,Red,mid,Nukeduck,oe:player:65859b9ee65cbbf96fe589d8ec8abbc,Origen,0,8608.506524891252,1000,4318.608023199613
3253,ESPORTSTMNT05/1430424,LEC,2020,Spring,1,2020-04-04 16:54:20,10.06,4,Blue,bot,Rekkles,oe:player:d8362fe0d38ca0e70953ed957deaa00,Fnatic,2069,1,9758.627356210729,1000,9,Red,bot,Upset,oe:player:fe4329cec43193c425eb28a4a4b304a,Origen,0,15832.86611889802,1000,-6074.2387626872915
3254,ESPORTSTMNT05/1430424,LEC,2020,Spring,1,2020-04-04 16:54:20,10.06,5,Blue,sup,Hylissang,oe:player:3c784fdd6a025028ad063525c14027a,Fnatic,2069,1,9916.964717254712,1000,10,Red,sup,Destiny,oe:player:6b2acf5555e281f3e64f9a338da6a66,Origen,0,6557.080715321412,1000,3359.8840019333
3255,ESPORTSTMNT05/1430424,LEC,2020,Spring,1,2020-04-04 16:54:20,10.06,6,Red,top,Alphari,oe:player:9492b0cfd4d97adce92527c34db72ee,Origen,2069,0,14179.023682938618,1000,1,Blue,top,Bwipo,oe:player:7e2505960c12cc54c96a0a6efb2e055,Fnatic,1,11906.621556307395,1000,2272.402126631223
3256,ESPORTSTMNT05/1430424,LEC,2020,Spring,1,2020-04-04 16:54:20,10.06,7,Red,jng,Xerxe,oe:player:ab7f28ca18446cb18274a884b1525f7,Origen,2069,0,8490.188496858385,1000,2,Blue,jng,Selfmade,oe:player:96436efa39788172b8b2f90fc97e842,Fnatic,1,9691.638472692122,1000,-1201.449975833737
