,gameid,league,year,split,playoffs,date,patch,participantid,side,position,playername,playerid,teamname,gamelength,result,totalgold,ELO,opp_participantid,opp_side,opp_position,opp_playername,opp_playerid,opp_teamname,opp_result,opp_totalgold,opp_ELO,golddiff
61,ESPORTSTMNT02/980693,LEC,2019,Spring,0,2019-01-19 16:38:02,9.01,2,Blue,jng,Caedrel,oe:player:18b6fc2262049e76c661d5efbdd39cd,Excel Esports,1652,1,12230.629539951573,1000,7,Red,jng,Kikis,oe:player:48e06b61418cf7d3391acd04e2462a6,Rogue,0,8678.571428571428,1000,3552.0581113801454
62,ESPORTSTMNT02/980693,LEC,2019,Spring,0,2019-01-19 16:38:02,9.01,3,Blue,mid,Exile,oe:player:d53a93a2bd6be9a5ba55119b970dbfb,Excel Esports,1652,1,12391.88861985472,1000,8,Red,mid,Sencux,oe:player:2096ff50c6496d70e4b39793390c9ce,Rogue,0,11382.929782082325,1000,1008.9588377723958
63,ESPORTSTMNT02/980693,LEC,2019,Spring,0,2019-01-19 16:38:02,9.01,4,Blue,bot,Jeskla,oe:player:71b8101d78beb04a089caa90a8d9310,Excel Esports,1652,1,13410.653753026634,1000,9,Red,bot,HeaQ,oe:player:1ae36f8dab72157bd28127054e3fc81,Rogue,0,10712.832929782084,1000,2697.8208232445504
64,ESPORTSTMNT02/980693,LEC,2019,Spring,0,2019-01-19 16:38:02,9.01,5,Blue,sup,Kasing,oe:player:cfcad7b09bed919fa42cc1dd83b6b63,Excel Esports,1652,1,8301.573849878934,1000,10,Red,sup,Wadid,oe:player:49311bd7f1e5550f578fbd1c2a1d21b,Rogue,0,7746.973365617434,1000,554.6004842615002
65,ESPORTSTMNT02/980693,LEC,2019,Spring,0,2019-01-19 16:38:02,9.01,6,Red,top,Profit,oe:player:182875b6c36a761f1e459624c1d9363,Rogue,1652,0,9592.73607748184,1000,1,Blue,top,Expect,oe:player:7f036407d75c774176a7effbe959366,Excel Esports,1,10710.653753026634,1000,-1117.9176755447934
66,ESPORTSTMNT02/980693,LEC,2019,Spring,0,2019-01-19 16:38:02,9.01,7,Red,jng,Kikis,oe:player:48e06b61418cf7d3391acd04e2462a6,Rogue,1652,0,8678.571428571428,1000,2,Blue,jng,Caedrel,oe:player:18b6fc2262049e76c661d5efbdd39cd,Excel Esports,1,12230.629539951573,1000,-3552.0581113801454
67,ESPORTSTMNT02/980693,LEC,2019,Spring,0,2019-01-19 16:38:02,9.01,8,Red,mid,Sencux,oe:player:2096ff50c6496d70e4b39793390c9ce,Rogue,1652,0,11382.929782082325,1000,3,Blue,mid,Exile,oe:player:d53a93a2bd6be9a5ba55119b970dbfb,Excel Esports,1,12391.88861985472,1000,-1008.9588377723958
68,ESPORTSTMNT02/980693,LEC,2019,Spring,0,2019-01-19 16:38:02,9.01,9,Red,bot,HeaQ,oe:player:1ae36f8dab72157bd28127054e3fc81,Rogue,1652,0,10712.832929782084,1000,4,Blue,bot,Jeskla,oe:player:71b8101d78beb04a089caa90a8d9310,Excel Esports,1,13410.653753026634,1000,-2697.8208232445504
69,ESPORTSTMNT02/980693,LEC,2019,Spring,0,2019-01-19 16:38:02,9.01,10,Red,sup,Wadid,oe:player:49311bd7f1e5550f578fbd1c2a1d21b,Rogue,1652,0,7746.973365617434,1000,5,Blue,sup,Kasing,oe:player:cfcad7b09bed919fa42cc1dd83b6b63,Excel Esports,1,8301.573849878934,1000,-554.6004842615002
70,ESPORTSTMNT02/980700,LEC,2019,Spring,0,2019-01-19 17:36:25,9.01,1,Blue,top,Vizicsacsi,oe:player:e0b008815ab05c5cdaf4d46ab61ff63,Splyce,2460,0,8498.78048780488,1000,6,Red,top,Cabochard,oe:player:010c1b0d37c2b7459b215dae7ffeeac,Team Vitality,1,13745.853658536585,1000,-5247.073170731706
